file,pipeline,base_design,trojan_type,variant,rewrite_rate,label,gates,trojan_gates,bytes
trojan3_22_g_netlist.v,genus,,3,22,,TROJANED,201,201,8967
trojan3_22_g_no_and_netlist.v,genus,,3,22,,TROJANED,201,201,8900
trojan3_23_g_netlist.v,genus,,3,23,,TROJANED,159,159,6990
trojan3_23_g_no_and_netlist.v,genus,,3,23,,TROJANED,161,161,7075
trojan3_24_g_netlist.v,genus,,3,24,,TROJANED,255,255,11329
trojan3_24_g_no_and_netlist.v,genus,,3,24,,TROJANED,257,257,11399
trojan3_2_g_netlist.v,genus,,3,2,,TROJANED,130,130,5619
trojan3_2_g_no_and_netlist.v,genus,,3,2,,TROJANED,130,130,5611
trojan3_3_g_netlist.v,genus,,3,3,,TROJANED,105,105,4534
trojan3_3_g_no_and_netlist.v,genus,,3,3,,TROJANED,105,105,4526
trojan3_4_g_netlist.v,genus,,3,4,,TROJANED,114,114,4926
trojan3_4_g_no_and_netlist.v,genus,,3,4,,TROJANED,113,113,4890
trojan3_5_g_netlist.v,genus,,3,5,,TROJANED,130,130,5653
trojan3_5_g_no_and_netlist.v,genus,,3,5,,TROJANED,129,129,5610
trojan3_6_g_netlist.v,genus,,3,6,,TROJANED,137,137,5990
trojan3_6_g_no_and_netlist.v,genus,,3,6,,TROJANED,137,137,5977
trojan3_7_g_netlist.v,genus,,3,7,,TROJANED,146,146,6415
trojan3_7_g_no_and_netlist.v,genus,,3,7,,TROJANED,145,145,6368
trojan3_8_g_netlist.v,genus,,3,8,,TROJANED,153,153,6750
trojan3_8_g_no_and_netlist.v,genus,,3,8,,TROJANED,153,153,6733
trojan3_9_g_netlist.v,genus,,3,9,,TROJANED,177,177,7778
trojan3_9_g_no_and_netlist.v,genus,,3,9,,TROJANED,179,179,7852
trojan4_0_g_netlist.v,genus,,4,0,,TROJANED,148,148,8167
trojan4_0_g_no_and_netlist.v,genus,,4,0,,TROJANED,148,148,8167
trojan4_10_g_netlist.v,genus,,4,10,,TROJANED,164,164,9291
trojan4_10_g_no_and_netlist.v,genus,,4,10,,TROJANED,164,164,9291
trojan4_11_g_netlist.v,genus,,4,11,,TROJANED,52,52,3049
trojan4_11_g_no_and_netlist.v,genus,,4,11,,TROJANED,52,52,3049
trojan4_12_g_netlist.v,genus,,4,12,,TROJANED,60,60,3593
trojan4_12_g_no_and_netlist.v,genus,,4,12,,TROJANED,60,60,3593
trojan4_13_g_netlist.v,genus,,4,13,,TROJANED,84,84,4739
trojan4_13_g_no_and_netlist.v,genus,,4,13,,TROJANED,84,84,4739
trojan4_14_g_netlist.v,genus,,4,14,,TROJANED,92,92,5283
trojan4_14_g_no_and_netlist.v,genus,,4,14,,TROJANED,92,92,5283
trojan4_15_g_netlist.v,genus,,4,15,,TROJANED,116,116,6445
trojan4_15_g_no_and_netlist.v,genus,,4,15,,TROJANED,116,116,6445
trojan4_16_g_netlist.v,genus,,4,16,,TROJANED,124,124,6997
trojan4_16_g_no_and_netlist.v,genus,,4,16,,TROJANED,124,124,6997
trojan4_17_g_netlist.v,genus,,4,17,,TROJANED,156,156,8719
trojan4_17_g_no_and_netlist.v,genus,,4,17,,TROJANED,156,156,8719
trojan4_18_g_netlist.v,genus,,4,18,,TROJANED,180,180,9889
trojan4_18_g_no_and_netlist.v,genus,,4,18,,TROJANED,180,180,9889
trojan4_19_g_netlist.v,genus,,4,19,,TROJANED,188,188,10441
trojan4_19_g_no_and_netlist.v,genus,,4,19,,TROJANED,188,188,10441
trojan4_1_g_netlist.v,genus,,4,1,,TROJANED,148,148,8167
trojan4_1_g_no_and_netlist.v,genus,,4,1,,TROJANED,148,148,8167
trojan4_20_g_netlist.v,genus,,4,20,,TROJANED,212,212,11737
trojan4_20_g_no_and_netlist.v,genus,,4,20,,TROJANED,212,212,11737
trojan4_21_g_netlist.v,genus,,4,21,,TROJANED,220,220,12309
trojan4_21_g_no_and_netlist.v,genus,,4,21,,TROJANED,220,220,12309
trojan4_22_g_netlist.v,genus,,4,22,,TROJANED,244,244,13551
trojan4_22_g_no_and_netlist.v,genus,,4,22,,TROJANED,244,244,13551
trojan4_23_g_netlist.v,genus,,4,23,,TROJANED,252,252,14127
trojan4_23_g_no_and_netlist.v,genus,,4,23,,TROJANED,252,252,14127
trojan4_24_g_netlist.v,genus,,4,24,,TROJANED,276,276,15369
trojan4_24_g_no_and_netlist.v,genus,,4,24,,TROJANED,276,276,15369
trojan4_2_g_netlist.v,genus,,4,2,,TROJANED,148,148,8167
trojan4_2_g_no_and_netlist.v,genus,,4,2,,TROJANED,148,148,8167
trojan4_3_g_netlist.v,genus,,4,3,,TROJANED,150,150,8313
trojan4_3_g_no_and_netlist.v,genus,,4,3,,TROJANED,150,150,8313
trojan4_4_g_netlist.v,genus,,4,4,,TROJANED,152,152,8459
trojan4_4_g_no_and_netlist.v,genus,,4,4,,TROJANED,152,152,8459
trojan4_5_g_netlist.v,genus,,4,5,,TROJANED,154,154,8605
trojan4_5_g_no_and_netlist.v,genus,,4,5,,TROJANED,154,154,8605
trojan4_6_g_netlist.v,genus,,4,6,,TROJANED,156,156,8751
trojan4_6_g_no_and_netlist.v,genus,,4,6,,TROJANED,156,156,8751
trojan4_7_g_netlist.v,genus,,4,7,,TROJANED,158,158,8897
trojan4_7_g_no_and_netlist.v,genus,,4,7,,TROJANED,158,158,8897
trojan4_8_g_netlist.v,genus,,4,8,,TROJANED,160,160,9035
trojan4_8_g_no_and_netlist.v,genus,,4,8,,TROJANED,160,160,9035
trojan4_9_g_netlist.v,genus,,4,9,,TROJANED,162,162,9173
trojan4_9_g_no_and_netlist.v,genus,,4,9,,TROJANED,162,162,9173
trojan5_0_g_netlist.v,genus,,5,0,,TROJANED,40,40,1578
trojan5_0_g_no_and_netlist.v,genus,,5,0,,TROJANED,41,41,1613
trojan5_10_g_netlist.v,genus,,5,10,,TROJANED,40,40,1578
trojan5_10_g_no_and_netlist.v,genus,,5,10,,TROJANED,41,41,1613
trojan5_11_g_netlist.v,genus,,5,11,,TROJANED,40,40,1578
trojan5_11_g_no_and_netlist.v,genus,,5,11,,TROJANED,41,41,1613
trojan5_12_g_netlist.v,genus,,5,12,,TROJANED,40,40,1578
trojan5_12_g_no_and_netlist.v,genus,,5,12,,TROJANED,41,41,1613
trojan5_13_g_netlist.v,genus,,5,13,,TROJANED,22,22,943
trojan5_13_g_no_and_netlist.v,genus,,5,13,,TROJANED,23,23,983
trojan5_14_g_netlist.v,genus,,5,14,,TROJANED,28,28,1154
trojan5_14_g_no_and_netlist.v,genus,,5,14,,TROJANED,29,29,1188
trojan5_15_g_netlist.v,genus,,5,15,,TROJANED,34,34,1361
trojan5_15_g_no_and_netlist.v,genus,,5,15,,TROJANED,35,35,1402
trojan5_16_g_netlist.v,genus,,5,16,,TROJANED,46,46,1785
trojan5_16_g_no_and_netlist.v,genus,,5,16,,TROJANED,47,47,1827
trojan5_17_g_netlist.v,genus,,5,17,,TROJANED,52,52,2002
trojan5_17_g_no_and_netlist.v,genus,,5,17,,TROJANED,53,53,2038
trojan5_18_g_netlist.v,genus,,5,18,,TROJANED,58,58,2209
trojan5_18_g_no_and_netlist.v,genus,,5,18,,TROJANED,59,59,2252
trojan5_19_g_netlist.v,genus,,5,19,,TROJANED,64,64,2426
trojan5_19_g_no_and_netlist.v,genus,,5,19,,TROJANED,65,65,2463
trojan5_1_g_netlist.v,genus,,5,1,,TROJANED,40,40,1575
trojan5_1_g_no_and_netlist.v,genus,,5,1,,TROJANED,42,42,1641
trojan5_20_g_netlist.v,genus,,5,20,,TROJANED,70,70,2633
trojan5_20_g_no_and_netlist.v,genus,,5,20,,TROJANED,71,71,2677
trojan5_21_g_netlist.v,genus,,5,21,,TROJANED,39,39,1536
trojan5_21_g_no_and_netlist.v,genus,,5,21,,TROJANED,39,39,1541
trojan5_22_g_netlist.v,genus,,5,22,,TROJANED,41,41,1614
trojan5_22_g_no_and_netlist.v,genus,,5,22,,TROJANED,42,42,1648
trojan5_23_g_netlist.v,genus,,5,23,,TROJANED,41,41,1612
trojan5_23_g_no_and_netlist.v,genus,,5,23,,TROJANED,42,42,1646
trojan5_24_g_netlist.v,genus,,5,24,,TROJANED,41,41,1615
trojan5_24_g_no_and_netlist.v,genus,,5,24,,TROJANED,42,42,1649
trojan5_2_g_netlist.v,genus,,5,2,,TROJANED,40,40,1573
trojan5_2_g_no_and_netlist.v,genus,,5,2,,TROJANED,41,41,1606
trojan5_3_g_netlist.v,genus,,5,3,,TROJANED,43,43,1679
trojan5_3_g_no_and_netlist.v,genus,,5,3,,TROJANED,44,44,1711
trojan5_4_g_netlist.v,genus,,5,4,,TROJANED,44,44,1720
trojan5_4_g_no_and_netlist.v,genus,,5,4,,TROJANED,45,45,1753
trojan5_5_g_netlist.v,genus,,5,5,,TROJANED,40,40,1570
trojan5_5_g_no_and_netlist.v,genus,,5,5,,TROJANED,41,41,1605
trojan5_6_g_netlist.v,genus,,5,6,,TROJANED,40,40,1570
trojan5_6_g_no_and_netlist.v,genus,,5,6,,TROJANED,41,41,1605
trojan5_7_g_netlist.v,genus,,5,7,,TROJANED,40,40,1576
trojan5_7_g_no_and_netlist.v,genus,,5,7,,TROJANED,41,41,1611
trojan5_8_g_netlist.v,genus,,5,8,,TROJANED,40,40,1578
trojan5_8_g_no_and_netlist.v,genus,,5,8,,TROJANED,41,41,1613
trojan5_9_g_netlist.v,genus,,5,9,,TROJANED,40,40,1578
trojan5_9_g_no_and_netlist.v,genus,,5,9,,TROJANED,41,41,1613
trojan6_0_g_netlist.v,genus,,6,0,,TROJANED,42,42,1617
trojan6_0_g_no_and_netlist.v,genus,,6,0,,TROJANED,42,42,1625
trojan6_10_g_netlist.v,genus,,6,10,,TROJANED,62,62,2388
trojan6_10_g_no_and_netlist.v,genus,,6,10,,TROJANED,63,63,2430
trojan6_11_g_netlist.v,genus,,6,11,,TROJANED,66,66,2539
trojan6_11_g_no_and_netlist.v,genus,,6,11,,TROJANED,67,67,2589
trojan6_12_g_netlist.v,genus,,6,12,,TROJANED,69,69,2669
trojan6_12_g_no_and_netlist.v,genus,,6,12,,TROJANED,69,69,2673
trojan6_13_g_netlist.v,genus,,6,13,,TROJANED,73,73,2816
trojan6_13_g_no_and_netlist.v,genus,,6,13,,TROJANED,73,73,2826
trojan6_14_g_netlist.v,genus,,6,14,,TROJANED,84,84,3185
trojan6_14_g_no_and_netlist.v,genus,,6,14,,TROJANED,84,84,3199
trojan6_15_g_netlist.v,genus,,6,15,,TROJANED,42,42,1652
trojan6_15_g_no_and_netlist.v,genus,,6,15,,TROJANED,42,42,1660
trojan6_16_g_netlist.v,genus,,6,16,,TROJANED,42,42,1652
trojan6_16_g_no_and_netlist.v,genus,,6,16,,TROJANED,42,42,1660
trojan6_17_g_netlist.v,genus,,6,17,,TROJANED,42,42,1652
trojan6_17_g_no_and_netlist.v,genus,,6,17,,TROJANED,42,42,1660
trojan6_18_g_netlist.v,genus,,6,18,,TROJANED,42,42,1652
trojan6_18_g_no_and_netlist.v,genus,,6,18,,TROJANED,42,42,1660
trojan6_19_g_netlist.v,genus,,6,19,,TROJANED,42,42,1652
trojan6_19_g_no_and_netlist.v,genus,,6,19,,TROJANED,42,42,1660
trojan6_1_g_netlist.v,genus,,6,1,,TROJANED,43,43,1655
trojan6_1_g_no_and_netlist.v,genus,,6,1,,TROJANED,43,43,1663
trojan6_20_g_netlist.v,genus,,6,20,,TROJANED,42,42,1652
trojan6_20_g_no_and_netlist.v,genus,,6,20,,TROJANED,42,42,1660
trojan6_21_g_netlist.v,genus,,6,21,,TROJANED,76,76,2959
trojan6_21_g_no_and_netlist.v,genus,,6,21,,TROJANED,88,88,3322
trojan6_22_g_netlist.v,genus,,6,22,,TROJANED,37,37,1472
trojan6_22_g_no_and_netlist.v,genus,,6,22,,TROJANED,37,37,1472
trojan6_23_g_netlist.v,genus,,6,23,,TROJANED,39,39,1529
trojan6_23_g_no_and_netlist.v,genus,,6,23,,TROJANED,39,39,1541
trojan6_24_g_netlist.v,genus,,6,24,,TROJANED,43,43,1658
trojan6_24_g_no_and_netlist.v,genus,,6,24,,TROJANED,43,43,1665
trojan6_2_g_netlist.v,genus,,6,2,,TROJANED,47,47,1772
trojan6_2_g_no_and_netlist.v,genus,,6,2,,TROJANED,47,47,1786
trojan6_3_g_netlist.v,genus,,6,3,,TROJANED,22,22,923
trojan6_3_g_no_and_netlist.v,genus,,6,3,,TROJANED,22,22,929
trojan6_4_g_netlist.v,genus,,6,4,,TROJANED,27,27,1110
trojan6_4_g_no_and_netlist.v,genus,,6,4,,TROJANED,27,27,1114
trojan6_5_g_netlist.v,genus,,6,5,,TROJANED,30,30,1230
trojan6_5_g_no_and_netlist.v,genus,,6,5,,TROJANED,30,30,1230
trojan6_6_g_netlist.v,genus,,6,6,,TROJANED,36,36,1445
trojan6_6_g_no_and_netlist.v,genus,,6,6,,TROJANED,37,37,1481
trojan6_7_g_netlist.v,genus,,6,7,,TROJANED,45,45,1780
trojan6_7_g_no_and_netlist.v,genus,,6,7,,TROJANED,45,45,1788
trojan6_8_g_netlist.v,genus,,6,8,,TROJANED,53,53,2054
trojan6_8_g_no_and_netlist.v,genus,,6,8,,TROJANED,53,53,2062
trojan6_9_g_netlist.v,genus,,6,9,,TROJANED,57,57,2202
trojan6_9_g_no_and_netlist.v,genus,,6,9,,TROJANED,58,58,2246
trojan7_0_g_netlist.v,genus,,7,0,,TROJANED,67,67,2650
trojan7_0_g_no_and_netlist.v,genus,,7,0,,TROJANED,69,69,2722
trojan7_10_g_netlist.v,genus,,7,10,,TROJANED,104,104,4085
trojan7_10_g_no_and_netlist.v,genus,,7,10,,TROJANED,106,106,4165
trojan7_11_g_netlist.v,genus,,7,11,,TROJANED,132,132,5104
trojan7_11_g_no_and_netlist.v,genus,,7,11,,TROJANED,133,133,5172
trojan7_12_g_netlist.v,genus,,7,12,,TROJANED,123,123,4859
trojan7_12_g_no_and_netlist.v,genus,,7,12,,TROJANED,125,125,4957
trojan7_13_g_netlist.v,genus,,7,13,,TROJANED,127,127,5064
trojan7_13_g_no_and_netlist.v,genus,,7,13,,TROJANED,130,130,5178
trojan7_14_g_netlist.v,genus,,7,14,,TROJANED,135,135,5404
trojan7_14_g_no_and_netlist.v,genus,,7,14,,TROJANED,140,140,5576
trojan7_15_g_netlist.v,genus,,7,15,,TROJANED,67,67,2685
trojan7_15_g_no_and_netlist.v,genus,,7,15,,TROJANED,69,69,2757
trojan7_16_g_netlist.v,genus,,7,16,,TROJANED,67,67,2685
trojan7_16_g_no_and_netlist.v,genus,,7,16,,TROJANED,69,69,2757
trojan7_17_g_netlist.v,genus,,7,17,,TROJANED,67,67,2685
trojan7_17_g_no_and_netlist.v,genus,,7,17,,TROJANED,69,69,2757
trojan7_18_g_netlist.v,genus,,7,18,,TROJANED,67,67,2685
trojan7_18_g_no_and_netlist.v,genus,,7,18,,TROJANED,69,69,2757
trojan7_19_g_netlist.v,genus,,7,19,,TROJANED,67,67,2685
trojan7_19_g_no_and_netlist.v,genus,,7,19,,TROJANED,69,69,2757
trojan7_1_g_netlist.v,genus,,7,1,,TROJANED,67,67,2650
trojan7_1_g_no_and_netlist.v,genus,,7,1,,TROJANED,69,69,2722
trojan7_20_g_netlist.v,genus,,7,20,,TROJANED,67,67,2685
trojan7_20_g_no_and_netlist.v,genus,,7,20,,TROJANED,69,69,2757
trojan7_21_g_netlist.v,genus,,7,21,,TROJANED,65,65,2578
trojan7_21_g_no_and_netlist.v,genus,,7,21,,TROJANED,66,66,2616
trojan7_22_g_netlist.v,genus,,7,22,,TROJANED,66,66,2615
trojan7_22_g_no_and_netlist.v,genus,,7,22,,TROJANED,68,68,2691
trojan7_23_g_netlist.v,genus,,7,23,,TROJANED,68,68,2683
trojan7_23_g_no_and_netlist.v,genus,,7,23,,TROJANED,69,69,2721
trojan7_24_g_netlist.v,genus,,7,24,,TROJANED,69,69,2718
trojan7_24_g_no_and_netlist.v,genus,,7,24,,TROJANED,70,70,2756
trojan7_2_g_netlist.v,genus,,7,2,,TROJANED,65,65,2578
trojan7_2_g_no_and_netlist.v,genus,,7,2,,TROJANED,66,66,2616
trojan7_3_g_netlist.v,genus,,7,3,,TROJANED,37,37,1528
trojan7_3_g_no_and_netlist.v,genus,,7,3,,TROJANED,39,39,1598
trojan7_4_g_netlist.v,genus,,7,4,,TROJANED,43,43,1767
trojan7_4_g_no_and_netlist.v,genus,,7,4,,TROJANED,45,45,1839
trojan7_5_g_netlist.v,genus,,7,5,,TROJANED,52,52,2102
trojan7_5_g_no_and_netlist.v,genus,,7,5,,TROJANED,54,54,2174
trojan7_6_g_netlist.v,genus,,7,6,,TROJANED,59,59,2377
trojan7_6_g_no_and_netlist.v,genus,,7,6,,TROJANED,61,61,2453
trojan7_7_g_netlist.v,genus,,7,7,,TROJANED,92,92,3503
trojan7_7_g_no_and_netlist.v,genus,,7,7,,TROJANED,94,94,3587
trojan7_8_g_netlist.v,genus,,7,8,,TROJANED,83,83,3298
trojan7_8_g_no_and_netlist.v,genus,,7,8,,TROJANED,85,85,3370
trojan7_9_g_netlist.v,genus,,7,9,,TROJANED,92,92,3632
trojan7_9_g_no_and_netlist.v,genus,,7,9,,TROJANED,94,94,3714
trojan8_0_g_netlist.v,genus,,8,0,,TROJANED,5083,5083,224399
trojan8_0_g_no_and_netlist.v,genus,,8,0,,TROJANED,4949,4949,219163
trojan8_10_g_netlist.v,genus,,8,10,,TROJANED,62,62,2288
trojan8_10_g_no_and_netlist.v,genus,,8,10,,TROJANED,64,64,2339
trojan8_11_g_netlist.v,genus,,8,11,,TROJANED,19,19,761
trojan8_11_g_no_and_netlist.v,genus,,8,11,,TROJANED,18,18,732
trojan8_12_g_netlist.v,genus,,8,12,,TROJANED,62,62,2284
trojan8_12_g_no_and_netlist.v,genus,,8,12,,TROJANED,65,65,2363
trojan8_13_g_netlist.v,genus,,8,13,,TROJANED,58,58,2162
trojan8_13_g_no_and_netlist.v,genus,,8,13,,TROJANED,57,57,2115
trojan8_14_g_netlist.v,genus,,8,14,,TROJANED,115,115,4216
trojan8_14_g_no_and_netlist.v,genus,,8,14,,TROJANED,116,116,4252
trojan8_15_g_netlist.v,genus,,8,15,,TROJANED,19,19,748
trojan8_15_g_no_and_netlist.v,genus,,8,15,,TROJANED,20,20,766
trojan8_16_g_netlist.v,genus,,8,16,,TROJANED,5033,5033,222024
trojan8_16_g_no_and_netlist.v,genus,,8,16,,TROJANED,4861,4861,215136
trojan8_17_g_netlist.v,genus,,8,17,,TROJANED,5118,5118,225895
trojan8_17_g_no_and_netlist.v,genus,,8,17,,TROJANED,5022,5022,222487
trojan8_18_g_netlist.v,genus,,8,18,,TROJANED,45,45,1770
trojan8_18_g_no_and_netlist.v,genus,,8,18,,TROJANED,44,44,1740
trojan8_19_g_netlist.v,genus,,8,19,,TROJANED,482,482,18978
trojan8_19_g_no_and_netlist.v,genus,,8,19,,TROJANED,457,457,18139
trojan8_1_g_netlist.v,genus,,8,1,,TROJANED,14,14,560
trojan8_1_g_no_and_netlist.v,genus,,8,1,,TROJANED,13,13,533
trojan8_20_g_netlist.v,genus,,8,20,,TROJANED,486,486,19368
trojan8_20_g_no_and_netlist.v,genus,,8,20,,TROJANED,482,482,19239
trojan8_21_g_netlist.v,genus,,8,21,,TROJANED,1016,1016,40612
trojan8_21_g_no_and_netlist.v,genus,,8,21,,TROJANED,975,975,39091
trojan8_22_g_netlist.v,genus,,8,22,,TROJANED,1784,1784,75284
trojan8_22_g_no_and_netlist.v,genus,,8,22,,TROJANED,1686,1686,71237
trojan8_23_g_netlist.v,genus,,8,23,,TROJANED,3622,3622,157615
trojan8_23_g_no_and_netlist.v,genus,,8,23,,TROJANED,3491,3491,152516
trojan8_24_g_netlist.v,genus,,8,24,,TROJANED,3632,3632,158534
trojan8_24_g_no_and_netlist.v,genus,,8,24,,TROJANED,3496,3496,153420
trojan8_2_g_netlist.v,genus,,8,2,,TROJANED,16,16,639
trojan8_2_g_no_and_netlist.v,genus,,8,2,,TROJANED,17,17,665
trojan8_3_g_netlist.v,genus,,8,3,,TROJANED,19,19,761
trojan8_3_g_no_and_netlist.v,genus,,8,3,,TROJANED,18,18,732
trojan8_4_g_netlist.v,genus,,8,4,,TROJANED,19,19,761
trojan8_4_g_no_and_netlist.v,genus,,8,4,,TROJANED,18,18,732
trojan8_5_g_netlist.v,genus,,8,5,,TROJANED,62,62,2284
trojan8_5_g_no_and_netlist.v,genus,,8,5,,TROJANED,65,65,2363
trojan8_6_g_netlist.v,genus,,8,6,,TROJANED,58,58,2180
trojan8_6_g_no_and_netlist.v,genus,,8,6,,TROJANED,58,58,2185
trojan8_7_g_netlist.v,genus,,8,7,,TROJANED,55,55,2045
trojan8_7_g_no_and_netlist.v,genus,,8,7,,TROJANED,56,56,2075
trojan8_8_g_netlist.v,genus,,8,8,,TROJANED,122,122,4485
trojan8_8_g_no_and_netlist.v,genus,,8,8,,TROJANED,127,127,4656
trojan8_9_g_netlist.v,genus,,8,9,,TROJANED,122,122,4487
trojan8_9_g_no_and_netlist.v,genus,,8,9,,TROJANED,127,127,4658
trojan9_0_g_netlist.v,genus,,9,0,,TROJANED,1985,1985,84529
trojan9_0_g_no_and_netlist.v,genus,,9,0,,TROJANED,1928,1928,82322
trojan9_10_g_netlist.v,genus,,9,10,,TROJANED,548,548,21944
trojan9_10_g_no_and_netlist.v,genus,,9,10,,TROJANED,544,544,21847
trojan9_11_g_netlist.v,genus,,9,11,,TROJANED,545,545,21869
trojan9_11_g_no_and_netlist.v,genus,,9,11,,TROJANED,543,543,21770
trojan9_12_g_netlist.v,genus,,9,12,,TROJANED,595,595,23859
trojan9_12_g_no_and_netlist.v,genus,,9,12,,TROJANED,592,592,23752
trojan9_13_g_netlist.v,genus,,9,13,,TROJANED,1198,1198,49127
trojan9_13_g_no_and_netlist.v,genus,,9,13,,TROJANED,1180,1180,48419
trojan9_14_g_netlist.v,genus,,9,14,,TROJANED,758,758,30464
trojan9_14_g_no_and_netlist.v,genus,,9,14,,TROJANED,750,750,30258
trojan9_15_g_netlist.v,genus,,9,15,,TROJANED,929,929,37554
trojan9_15_g_no_and_netlist.v,genus,,9,15,,TROJANED,906,906,36730
trojan9_16_g_netlist.v,genus,,9,16,,TROJANED,1631,1631,68759
trojan9_16_g_no_and_netlist.v,genus,,9,16,,TROJANED,1609,1609,67888
trojan9_17_g_netlist.v,genus,,9,17,,TROJANED,2030,2030,86609
trojan9_17_g_no_and_netlist.v,genus,,9,17,,TROJANED,1990,1990,85024
trojan9_18_g_netlist.v,genus,,9,18,,TROJANED,3174,3174,138638
trojan9_18_g_no_and_netlist.v,genus,,9,18,,TROJANED,2992,2992,130495
trojan9_19_g_netlist.v,genus,,9,19,,TROJANED,3386,3386,148414
trojan9_19_g_no_and_netlist.v,genus,,9,19,,TROJANED,3392,3392,148525
trojan9_1_g_netlist.v,genus,,9,1,,TROJANED,561,561,22328
trojan9_1_g_no_and_netlist.v,genus,,9,1,,TROJANED,553,553,22045
trojan9_20_g_netlist.v,genus,,9,20,,TROJANED,511,511,20451
trojan9_20_g_no_and_netlist.v,genus,,9,20,,TROJANED,515,515,20529
trojan9_21_g_netlist.v,genus,,9,21,,TROJANED,6814,6814,304270
trojan9_21_g_no_and_netlist.v,genus,,9,21,,TROJANED,6866,6866,305971
trojan9_22_g_netlist.v,genus,,9,22,,TROJANED,2047,2047,87273
trojan9_22_g_no_and_netlist.v,genus,,9,22,,TROJANED,1984,1984,84839
trojan9_23_g_netlist.v,genus,,9,23,,TROJANED,2067,2067,88166
trojan9_23_g_no_and_netlist.v,genus,,9,23,,TROJANED,2006,2006,85775
trojan9_24_g_netlist.v,genus,,9,24,,TROJANED,2070,2070,88316
trojan9_24_g_no_and_netlist.v,genus,,9,24,,TROJANED,2004,2004,85730
trojan9_2_g_netlist.v,genus,,9,2,,TROJANED,920,920,36657
trojan9_2_g_no_and_netlist.v,genus,,9,2,,TROJANED,866,866,34769
trojan9_3_g_netlist.v,genus,,9,3,,TROJANED,306,306,11982
trojan9_3_g_no_and_netlist.v,genus,,9,3,,TROJANED,303,303,11893
trojan9_4_g_netlist.v,genus,,9,4,,TROJANED,1897,1897,80235
trojan9_4_g_no_and_netlist.v,genus,,9,4,,TROJANED,1877,1877,79661
trojan9_5_g_netlist.v,genus,,9,5,,TROJANED,1541,1541,64553
trojan9_5_g_no_and_netlist.v,genus,,9,5,,TROJANED,1510,1510,63410
trojan9_6_g_netlist.v,genus,,9,6,,TROJANED,1568,1568,65777
trojan9_6_g_no_and_netlist.v,genus,,9,6,,TROJANED,1542,1542,64746
trojan9_7_g_netlist.v,genus,,9,7,,TROJANED,1544,1544,64832
trojan9_7_g_no_and_netlist.v,genus,,9,7,,TROJANED,1539,1539,64628
trojan9_8_g_netlist.v,genus,,9,8,,TROJANED,1578,1578,66285
trojan9_8_g_no_and_netlist.v,genus,,9,8,,TROJANED,1553,1553,65344
trojan9_9_g_netlist.v,genus,,9,9,,TROJANED,1780,1780,75361
trojan9_9_g_no_and_netlist.v,genus,,9,9,,TROJANED,1728,1728,73338
design0.v,augmentation,,,,,TROJANED,3041,71,139811
design0_0.1_0_netlist.v,augmentation,design0,,0,0.1,TROJANED,3470,78,161159
design0_0.2_0_netlist.v,augmentation,design0,,0,0.2,TROJANED,3888,79,176714
design1.v,augmentation,,,,,TROJANED,1660,24,71684
design10.v,augmentation,,,,,TROJANED,567,25,29421
design10_0.1_0_netlist.v,augmentation,design10,,0,0.1,TROJANED,629,25,32245
design10_0.2_0_netlist.v,augmentation,design10,,0,0.2,TROJANED,712,29,35171
design11.v,augmentation,,,,,TROJANED,2166,42,103435
design11_0.1_0_netlist.v,augmentation,design11,,0,0.1,TROJANED,2382,45,114581
design11_0.2_0_netlist.v,augmentation,design11,,0,0.2,TROJANED,2655,54,124610
design12.v,augmentation,,,,,TROJANED,448,52,20660
design12_0.1_0_netlist.v,augmentation,design12,,0,0.1,TROJANED,498,52,22927
design12_0.2_0_netlist.v,augmentation,design12,,0,0.2,TROJANED,580,68,25721
design13.v,augmentation,,,,,TROJANED,579,71,25531
design13_0.1_0_netlist.v,augmentation,design13,,0,0.1,TROJANED,639,74,28227
design13_0.2_0_netlist.v,augmentation,design13,,0,0.2,TROJANED,714,84,30720
design14.v,augmentation,,,,,TROJANED,6917,5125,313923
design14_0.1_0_netlist.v,augmentation,design14,,0,0.1,TROJANED,7955,5940,364867
design14_0.2_0_netlist.v,augmentation,design14,,0,0.2,TROJANED,8970,6738,403228
design15.v,augmentation,,,,,TROJANED,548,128,24350
design15_0.1_0_netlist.v,augmentation,design15,,0,0.1,TROJANED,596,142,26687
design15_0.2_0_netlist.v,augmentation,design15,,0,0.2,TROJANED,665,155,28962
design16.v,augmentation,,,,,TROJANED,3014,2003,134472
design16_0.1_0_netlist.v,augmentation,design16,,0,0.1,TROJANED,3427,2311,155013
design16_0.2_0_netlist.v,augmentation,design16,,0,0.2,TROJANED,3863,2655,171409
design17.v,augmentation,,,,,TROJANED,503,22,21541
design17_0.1_0_netlist.v,augmentation,design17,,0,0.1,TROJANED,547,24,23603
design17_0.2_0_netlist.v,augmentation,design17,,0,0.2,TROJANED,606,24,25552
design18.v,augmentation,,,,,TROJANED,241,65,10356
design18_0.1_0_netlist.v,augmentation,design18,,0,0.1,TROJANED,267,76,11488
design18_0.2_0_netlist.v,augmentation,design18,,0,0.2,TROJANED,286,75,12151
design19.v,augmentation,,,,,TROJANED,2458,85,119583
design19_0.1_0_netlist.v,augmentation,design19,,0,0.1,TROJANED,2738,92,133598
design19_0.2_0_netlist.v,augmentation,design19,,0,0.2,TROJANED,3018,112,143962
